suite,background,method,n,improved,unchanged,worsened,clipped,gained3,lost3,gained45,lost45,mean_gain,min_gain,max_gain,background_distance_violations
sweep,#EEEEEE,0.375,274625,0,0,274625,0,0,136157,0,81395,-2.5966801407152,-16.551189466740265,-6.405409217702385e-06,0
sweep,#EEEEEE,0.4,274625,0,0,274625,0,0,136157,0,81395,-2.5677397063329903,-16.492392593374387,-6.149192848914353e-06,0
sweep,#EEEEEE,0.425,274625,0,0,274625,0,0,136157,0,81395,-2.5372173707757035,-16.428954936569248,-5.892976480348366e-06,0
sweep,#EEEEEE,0.45,274625,0,0,274625,0,0,136157,0,81395,-2.5049677393538747,-16.36030448288752,-5.636760111560335e-06,0
sweep,#EEEEEE,0.475,274625,0,0,274625,0,0,136157,0,81395,-2.470826031286559,-16.28577118410056,-5.3805437427723035e-06,0
sweep,#EEEEEE,0.5,274625,0,0,274625,0,0,136157,0,81395,-2.4346046073290877,-16.204565014866244,-5.124327374206317e-06,0
sweep,#EEEEEE,0.525,274625,0,0,274625,0,0,136157,0,81395,-2.3960886999399795,-16.11574786082576,-4.868111005418285e-06,0
sweep,#EEEEEE,0.55,274625,0,0,274625,0,0,136157,0,81395,-2.355031118309291,-16.018197113778037,-4.611894636630254e-06,0
sweep,#EEEEEE,0.575,274625,0,0,274625,0,0,136157,0,81395,-2.3111456214892265,-15.910557972233043,-4.355678268064267e-06,0
sweep,#EEEEEE,0.6,274625,0,0,274625,0,0,136157,0,81395,-2.2640985408863568,-15.79118013623224,-4.0994618992762355e-06,0
sweep,#EEEEEE,0.625,274625,0,0,274625,0,0,136157,0,81395,-2.213498072284899,-15.658032596253815,-3.843245530488204e-06,0
sweep,#EEEEEE,0.65,274625,0,0,274625,0,0,136157,0,81395,-2.1588804217866118,-15.508587131325193,-3.5870291619222172e-06,0
sweep,#EEEEEE,0.675,274625,0,0,274625,0,0,136157,0,81395,-2.0996916382777173,-15.339656236880469,-3.3308127931341858e-06,0
sweep,#EEEEEE,0.7,274625,0,0,274625,0,0,136157,0,81395,-2.035263428948264,-15.147163236229702,-3.074596424568199e-06,0
sweep,#EEEEEE,0.725,274625,0,0,274625,0,0,129942,0,81395,-1.964780417832197,-14.92580898769902,-2.8183800557801675e-06,0
sweep,#EEEEEE,0.75,274625,0,0,274625,0,0,116166,0,81395,-1.887234966633804,-14.668576526408698,-2.562163686992136e-06,0
sweep,#EEEEEE,0.775,274625,0,0,274625,0,0,100292,0,81395,-1.8013634625377861,-14.365973593297678,-2.3059473182041046e-06,0
sweep,#EEEEEE,0.8,274625,0,0,274625,0,0,84866,0,81395,-1.7055541910672065,-14.00483559191914,-2.0497309496381177e-06,0
sweep,#EEEEEE,0.825,274625,0,0,274625,0,0,70977,0,81321,-1.5977101734687824,-13.566359500985474,-1.7935145808500863e-06,0
sweep,#EEEEEE,0.85,274625,0,0,274625,0,0,58230,0,73452,-1.475037781983233,-13.02272320007113,-1.5372982122840995e-06,0
sweep,#EEEEEE,0.875,274625,0,0,274625,0,0,46468,0,61404,-1.3337071726932646,-12.330941000677118,-1.281081843496068e-06,0
sweep,#EEEEEE,0.9,274625,0,0,274625,0,0,35590,0,47836,-1.16827833021343,-11.420903490011481,-1.0248654747080366e-06,0
sweep,#EEEEEE,0.925,274625,0,0,274625,0,0,25392,0,34347,-0.9706667251775681,-10.169976987254497,-7.686491061420497e-07,0
sweep,#EEEEEE,0.95,274625,0,0,274625,0,0,15936,0,22013,-0.728116840510938,-8.342480578784826,-5.124327373540183e-07,0
sweep,#EEEEEE,0.975,274625,0,0,274625,0,0,7462,0,10610,-0.4187510040161344,-5.420413265879974,-2.5621636856598684e-07,0
sweep,#EEEEEE,1.0,274625,0,274625,0,0,0,0,0,0,-1.9177457881967557e-16,-1.7763568394002505e-14,8.881784197001252e-15,0
sweep,#EEEEEE,1.025,274625,272797,8,1820,117161,6145,0,8494,0,0.3917688836085459,-0.012509081338302863,5.285665751329521,0
sweep,#EEEEEE,1.05,274625,272354,8,2263,156976,11476,0,15352,0,0.708758891551,-0.02497685147662665,7.959923552202232,0
sweep,#EEEEEE,1.075,274625,271980,8,2637,177289,15856,1,21290,0,0.99223603371614,-0.0374035147227616,9.670117127754361,0
sweep,#EEEEEE,1.1,274625,271650,8,2967,189441,20165,1,26640,0,1.253022434800423,-0.049789274039489406,10.663666015352398,0
sweep,#EEEEEE,1.125,274625,271346,8,3271,200537,23570,3,31338,0,1.4957128785877691,-0.06213433105562949,11.539321202722991,0
sweep,#EEEEEE,1.15,274625,271064,8,3553,210625,27276,5,35672,0,1.7224471879309258,-0.0744388860769849,12.3043590564718,0
sweep,#EEEEEE,1.175,274625,270806,8,3811,219753,30121,5,39120,0,1.939338825280503,-0.0867031380971719,12.969287954400514,0
sweep,#EEEEEE,1.2,274625,270565,8,4052,223972,33364,5,42911,0,2.1407628286171527,-0.09892728480835267,13.267833440136599,0
sweep,#EEEEEE,1.225,274625,270333,8,4284,227969,35774,7,45647,0,2.334818975807898,-0.11111152261184998,13.545708706378402,0
sweep,#EEEEEE,1.25,274625,270117,8,4500,231750,38673,7,49888,0,2.5204754958364495,-0.12325604662867384,13.804327642270069,0
sweep,#EEEEEE,1.275,274625,269912,8,4705,235321,40721,7,53293,0,2.6972420775166634,-0.13536105070993099,14.045048720660779,0
sweep,#EEEEEE,1.3,274625,269717,8,4900,238688,42653,7,55510,0,2.8653144761271627,-0.1474267274471437,14.269164341099689,0
sweep,#EEEEEE,1.325,274625,269540,8,5077,244834,45264,7,58585,0,3.025661867300927,-0.1571893576508625,14.477894538411883,0
sweep,#EEEEEE,1.35,274625,269440,8,5177,247625,46870,7,60478,0,3.18000850105764,-0.1571893576508625,14.672383979036457,0
sweep,#EEEEEE,1.375,274625,269347,8,5270,250236,48503,5,62343,0,3.3303370367115552,-0.1571893576508625,14.853701382754931,0
sweep,#EEEEEE,1.4,274625,269256,8,5361,252673,49841,5,65160,0,3.4790565844467465,-0.1571893576508625,15.022840689934988,0
sweep,#EEEEEE,1.425,274625,269159,8,5458,252673,52293,5,66671,0,3.611309059198623,-0.1571893576508625,15.022840689934988,0
sweep,#EEEEEE,1.45,274625,269092,8,5525,254942,53571,5,69337,0,3.7445448712598552,-0.15813968278280655,15.180723445542789,0
sweep,#EEEEEE,1.475,274625,268991,8,5626,254942,54719,5,70874,0,3.8776231016712455,-0.16673555876141855,15.180723445542789,0
sweep,#EEEEEE,1.5,274625,268909,8,5708,257049,55662,9,71954,0,3.9955342348242833,-0.17531192348398683,15.328201994107468,0
sweep,#EEEEEE,1.525,274625,268839,8,5778,259000,58144,9,74550,0,4.1228456801921975,-0.18386884330631847,15.466063178353192,0
sweep,#EEEEEE,1.55,274625,268752,8,5865,259000,59116,9,75714,0,4.230770617274882,-0.19240638428367696,15.466063178353192,0
sweep,#EEEEEE,1.575,274625,268671,8,5946,260801,60051,9,76774,0,4.350868113804934,-0.20092461217246704,15.59503231220425,0
sweep,#EEEEEE,1.6,274625,268596,8,6021,260801,61001,9,79216,0,4.450769041243074,-0.20942359243193476,15.59503231220425,0
sweep,#EEEEEE,1.625,274625,268529,8,6088,260801,61629,9,80260,0,4.564562795816011,-0.2179033902258345,15.59503231220425,0
sweep,#EEEEEE,1.65,274625,268440,8,6177,262458,64044,9,81092,0,4.657978953458959,-0.22636407042410234,15.715777259915626,0
sweep,#EEEEEE,1.675,274625,268375,8,6242,262458,64853,13,82006,0,4.759143166034215,-0.23480569760450365,15.715777259915626,0
sweep,#EEEEEE,1.7,274625,268305,8,6312,263977,65489,17,86028,0,4.8564126258618066,-0.24322833605428418,15.828912500376976,0
sweep,#EEEEEE,1.725,274625,268245,8,6372,263977,66148,17,86894,0,4.9438291350110015,-0.2516320497717919,15.828912500376976,0
sweep,#EEEEEE,1.75,274625,268177,8,6440,263977,66651,17,87676,0,5.042517235194078,-0.2600169024681058,15.828912500376976,0
sweep,#EEEEEE,1.775,274625,268112,8,6505,265364,67173,17,88367,0,5.124738231592648,-0.26838295756864383,15.935003091916016,0
sweep,#EEEEEE,1.8,274625,268049,8,6568,265364,69705,17,89052,0,5.206405846175082,-0.2767302782147585,15.935003091916016,0
sweep,#EEEEEE,1.825,274625,267984,8,6633,265364,70354,17,91424,0,5.298276920512586,-0.2850589272653332,15.935003091916016,0
sweep,#EEEEEE,1.85,274625,267905,8,6712,266625,70772,17,92145,0,5.374196214538656,-0.2933689672983508,16.034568480474576,0
sweep,#EEEEEE,1.875,274625,267840,8,6777,266625,71236,17,92613,0,5.447249124433443,-0.3016604606124691,16.034568480474576,0
sweep,#EEEEEE,1.9,274625,267783,8,6834,266625,71825,17,93299,0,5.528594088973116,-0.3099334692285698,16.034568480474576,0
sweep,#EEEEEE,1.925,274625,267712,8,6905,268793,72145,17,93765,0,5.608891510107315,-0.3177079285509681,16.128086114723335,0
sweep,#EEEEEE,1.95,274625,267694,8,6923,268793,72595,17,96156,0,5.671743862603204,-0.3177079285509681,16.128086114723335,0
sweep,#EEEEEE,1.975,274625,267672,8,6945,268793,74970,17,96840,0,5.740703390364752,-0.3177079285509681,16.128086114723335,0
sweep,#EEEEEE,2.0,274625,267654,8,6963,268793,75463,17,97214,0,5.817433914306329,-0.3177079285509681,16.128086114723335,0
sweep,#111111,0.0,274625,0,0,274625,0,0,213566,0,165280,-5.532489730129174,-17.883060964594996,-8.094252424095671e-06,0
sweep,#111111,0.025,274625,0,0,274625,0,0,213566,0,165280,-5.394177596105065,-17.435984440480123,-7.89189771044363e-06,0
sweep,#111111,0.05,274625,0,0,274625,0,0,213566,0,165280,-5.255865456815338,-16.988907916365246,-7.689542914857128e-06,0
sweep,#111111,0.075,274625,0,0,274625,0,0,213566,0,165280,-5.117553312235194,-16.541831392250373,-7.487188037336168e-06,0
sweep,#111111,0.1,274625,0,0,274625,0,0,213566,0,165280,-4.979241162339663,-16.094754868135496,-7.2848330781027926e-06,0
sweep,#111111,0.125,274625,0,0,274625,0,0,212538,0,165280,-4.840929007103597,-15.647678344020623,-7.082478036934958e-06,0
sweep,#111111,0.15,274625,0,0,274625,0,0,201123,0,165280,-4.702616846501674,-15.200601819905748,-6.880122913832665e-06,0
sweep,#111111,0.175,274625,0,0,274625,0,0,181694,0,165280,-4.564304680508392,-14.753525295790872,-6.677767708795912e-06,0
sweep,#111111,0.2,274625,0,0,274625,0,0,165602,0,165261,-4.42599250909807,-14.306448771675997,-6.4754124218247e-06,0
sweep,#111111,0.225,274625,0,0,274625,0,0,151806,0,163419,-4.287680332244847,-13.859372247561122,-6.2730570531410734e-06,0
sweep,#111111,0.25,274625,0,0,274625,0,0,139794,0,157580,-4.149368149922675,-13.412295723446249,-6.070701602300943e-06,0
sweep,#111111,0.275,274625,0,0,274625,0,0,129174,0,146985,-4.011055962105326,-12.965219199331376,-5.868346069748398e-06,0
sweep,#111111,0.3,274625,0,0,274625,0,0,119710,0,136073,-3.8727437687663815,-12.518142675216499,-5.665990455261394e-06,0
sweep,#111111,0.325,274625,0,0,274625,0,0,111117,0,126226,-3.7344315698792356,-12.071066151101624,-5.463634759061975e-06,0
sweep,#111111,0.35,274625,0,0,274625,0,0,103125,0,117316,-3.5961193654170938,-11.623989626986749,-5.261278980706052e-06,0
sweep,#111111,0.375,274625,0,0,274625,0,0,95782,0,109138,-3.4578071553529677,-11.176913102871875,-5.05892312041567e-06,0
sweep,#111111,0.4,274625,0,0,274625,0,0,88793,0,101701,-3.319494939659673,-10.729836578757,-4.856567178412874e-06,0
sweep,#111111,0.425,274625,0,0,274625,0,0,82052,0,94795,-3.181182718309835,-10.282760054642123,-4.654211154475618e-06,0
sweep,#111111,0.45,274625,0,0,274625,0,0,75589,0,88413,-3.0428704912758757,-9.835683530527248,-4.451855048603903e-06,0
sweep,#111111,0.475,274625,0,0,274625,0,0,69421,0,82409,-2.904558258530021,-9.388607006412375,-4.249498860797729e-06,0
sweep,#111111,0.5,274625,0,0,274625,0,0,63526,0,76751,-2.7662460200442944,-8.941530482297498,-4.04714259127914e-06,0
sweep,#111111,0.525,274625,0,0,274625,0,0,57849,0,71424,-2.6279337757905137,-8.494453958182623,-3.844786239604048e-06,0
sweep,#111111,0.55,274625,0,0,274625,0,0,52489,0,66403,-2.489621525740294,-8.04737743406775,-3.6424298062165406e-06,0
sweep,#111111,0.575,274625,0,0,274625,0,0,47604,0,61641,-2.3513092698650433,-7.600300909952875,-3.440073290894574e-06,0
sweep,#111111,0.6,274625,0,0,274625,0,0,43112,0,57112,-2.212997008135956,-7.153224385838001,-3.2377166936381485e-06,0
sweep,#111111,0.625,274625,0,0,274625,0,0,38936,0,52746,-2.0746847405240185,-6.706147861723123,-3.0353600144472637e-06,0
sweep,#111111,0.65,274625,0,0,274625,0,0,35034,0,48507,-1.9363724670000009,-6.259071337608249,-2.8330032533219196e-06,0
sweep,#111111,0.675,274625,0,0,274625,0,0,31455,0,44407,-1.7980601875344602,-5.811994813493376,-2.630646410484161e-06,0
sweep,#111111,0.7,274625,0,0,274625,0,0,28054,0,40507,-1.659747902097734,-5.364918289378503,-2.428289485711943e-06,0
sweep,#111111,0.725,274625,0,0,274625,0,0,24945,0,36610,-1.521435610659938,-4.917841765263626,-2.225932479005266e-06,0
sweep,#111111,0.75,274625,0,0,274625,0,0,21942,0,32799,-1.3831233131909684,-4.470765241148751,-2.0235753903641296e-06,0
sweep,#111111,0.775,274625,0,0,274625,0,0,19201,0,29156,-1.2448110096604943,-4.023688717033876,-1.821218219788534e-06,0
sweep,#111111,0.8,274625,0,0,274625,0,0,16556,0,25479,-1.1064987000379598,-3.5766121929190007,-1.6188609675005239e-06,0
sweep,#111111,0.825,274625,0,0,274625,0,0,14099,0,22034,-0.9681863842925799,-3.1295356688041274,-1.4165036332780545e-06,0
sweep,#111111,0.85,274625,0,0,274625,0,0,11763,0,18545,-0.8298740623933353,-2.6824591446892505,-1.214146217121126e-06,0
sweep,#111111,0.875,274625,0,0,274625,0,0,9503,0,15240,-0.6915617343089763,-2.235382620574377,-1.0117887188076935e-06,0
sweep,#111111,0.9,274625,0,0,274625,0,0,7445,0,11926,-0.5532494000080148,-1.7883060964595003,-8.094311387818465e-07,0
sweep,#111111,0.925,274625,0,0,274625,0,0,5448,0,8770,-0.41493705945872544,-1.3412295723446235,-6.070734770435848e-07,0
sweep,#111111,0.95,274625,0,0,274625,0,0,3528,0,5666,-0.2766247126291417,-0.8941530482297537,-4.0471573314881937e-07,0
sweep,#111111,0.975,274625,0,0,274625,0,0,1745,0,2807,-0.13831235948705178,-0.44707652411487686,-2.023579075416393e-07,0
sweep,#111111,1.0,274625,0,274625,0,0,0,0,0,0,0.0,0.0,0.0,0
sweep,#111111,1.025,274625,274310,8,307,24578,1635,0,2632,0,0.13147008733628524,-0.00217428490842142,0.43126095024824807,0
sweep,#111111,1.05,274625,274313,8,304,36297,3162,0,5137,0,0.2594033228495597,-0.004339207858409244,0.8315495222429838,0
sweep,#111111,1.075,274625,274314,8,303,36297,4629,0,7552,0,0.3842387226800714,-0.006494829185648143,1.2473242833644704,0
sweep,#111111,1.1,274625,274316,8,301,47644,6074,0,9814,0,0.50275064843794,-0.00783089787272373,1.602463868072821,0
sweep,#111111,1.125,274625,274317,8,300,58625,7363,0,12031,0,0.6189641053671101,-0.009769827032451328,1.9289127995769597,0
sweep,#111111,1.15,274625,274318,8,299,58625,8638,0,14126,0,0.7312397987287614,-0.011701324516904421,2.314695359492351,0
sweep,#111111,1.175,274625,274320,8,297,69246,9850,0,16081,0,0.8396890524308479,-0.013625432971391849,2.5989075911909243,0
sweep,#111111,1.2,274625,274323,8,294,69246,11037,0,17989,0,0.9460296603896954,-0.015542194715562285,2.9701801042181994,0
sweep,#111111,1.225,274625,274325,8,292,79513,12125,0,19879,0,1.0476119603623022,-0.017451651746507313,3.2137540229732,0
sweep,#111111,1.25,274625,274328,8,289,79513,13171,0,21581,0,1.1482407622211588,-0.018337399850957947,3.570837803303556,0
sweep,#111111,1.275,274625,274331,8,286,89432,14203,0,23273,0,1.243820173516826,-0.020171139836053786,3.7753572567547895,0
sweep,#111111,1.3,274625,274326,8,291,99009,15189,0,24910,0,1.3389837673183282,-0.020832688467908644,4.1185715528234095,0
sweep,#111111,1.325,274625,274315,8,302,108250,16115,0,26521,0,1.4294198709309376,-0.022530661284450915,4.285605665090284,0
sweep,#111111,1.35,274625,274310,8,307,108250,17001,0,27986,0,1.519303433494931,-0.024222913127347923,4.6152676393279926,0
sweep,#111111,1.375,274625,274305,8,312,117161,17849,0,29403,0,1.6053663467839232,-0.02590947286145595,4.746370620703123,0
sweep,#111111,1.4,274625,274302,8,315,117161,18658,0,30804,0,1.6901782905646934,-0.026497653525504594,5.0627953287500045,0
sweep,#111111,1.425,274625,274305,8,312,125748,19519,0,32195,0,1.7726341730197723,-0.02613649027426246,5.226072642719982,0
sweep,#111111,1.45,274625,274301,8,316,125748,20301,0,33499,0,1.852578122466243,-0.027632923104798035,5.463006648429381,0
sweep,#111111,1.475,274625,274299,8,318,134017,20992,0,34748,0,1.932161167388787,-0.029124927610245654,5.743046190307474,0
sweep,#111111,1.5,274625,274299,8,318,134017,21742,0,35955,0,2.0074359585586303,-0.03061252341837295,5.817736161895592,0
sweep,#111111,1.525,274625,274296,8,321,134017,22379,0,37144,0,2.0827107715064153,-0.03209573004112287,6.108622969990375,0
sweep,#111111,1.55,274625,274294,8,323,141974,23050,0,38254,0,2.155648360048775,-0.03357456687546745,6.247588640803809,0
sweep,#111111,1.575,274625,274300,8,317,141974,23743,0,39410,0,2.2264480320284536,-0.035049053204252445,6.407382587658645,0
sweep,#111111,1.6,274625,274300,8,317,141974,24327,0,40446,0,2.2972477216298013,-0.035476828561631146,6.685964439295979,0
sweep,#111111,1.625,274625,274300,8,317,149625,24903,0,41440,0,2.3645896305489926,-0.034007301868604234,6.739786899101702,0
sweep,#111111,1.65,274625,274301,8,316,149625,25483,0,42548,0,2.4311035248119786,-0.0349196626308661,6.931165908477558,0
sweep,#111111,1.675,274625,274300,8,317,149625,26081,0,43428,0,2.4976174501953055,-0.036216157085751544,7.197749212649773,0
sweep,#111111,1.7,274625,274302,8,315,156976,26680,0,44376,0,2.5603682727843973,-0.03750932583095534,7.219728797706443,0
sweep,#111111,1.725,274625,274306,8,311,156976,27216,0,45360,0,2.622780969311045,-0.0387991816465294,7.391779434706994,0
sweep,#111111,1.75,274625,274305,8,312,156976,27690,0,46245,0,2.685193701340779,-0.04008573724712705,7.64666838073137,0
sweep,#111111,1.775,274625,274304,8,313,170802,28156,0,47117,0,2.7443266974200746,-0.041369005282422044,7.687503123619834,0
sweep,#111111,1.8,274625,274303,8,314,170802,28643,0,47899,0,2.8028390086409916,-0.042648998337522004,7.791889054464942,0
sweep,#111111,1.825,274625,274299,8,318,170802,29134,0,48723,0,2.8613513250154123,-0.04392572893338165,8.035385587416972,0
sweep,#111111,1.85,274625,274298,8,319,177289,29568,0,49513,0,2.9177762673037533,-0.04374787005888958,8.143199646513818,0
sweep,#111111,1.875,274625,274297,8,320,177289,30024,0,50230,0,2.9725425696840477,-0.0424741630893084,8.143199646513818,0
sweep,#111111,1.9,274625,274299,8,318,177289,30444,0,51089,0,3.027308901953997,-0.04181990544598446,8.36653663468269,0
sweep,#111111,1.925,274625,274299,8,318,183500,30856,0,51837,0,3.0818901709296904,-0.042934180293544566,8.58690914828089,0
sweep,#111111,1.95,274625,274299,8,318,183500,31264,0,52495,0,3.133081094423367,-0.04404600076679577,8.58690914828089,0
sweep,#111111,1.975,274625,274302,8,315,183500,31627,0,53192,0,3.184272018770034,-0.045155374966063366,8.642729072775087,0
sweep,#111111,2.0,274625,274302,8,315,183500,32080,0,53843,0,3.235462952788186,-0.04626231095606714,8.864337510538551,0
sweep,#181818,0.0,274625,0,0,274625,0,0,207200,0,156457,-5.1431435581684815,-16.756264715186326,-9.308719086043027e-05,0
sweep,#181818,0.025,274625,0,0,274625,0,0,207200,0,156457,-5.014565620127932,-16.33735809730667,-9.076022228460268e-05,0
sweep,#181818,0.05,274625,0,0,274625,0,0,207200,0,156457,-4.885987651805416,-15.91845147942701,-8.843324287921561e-05,0
sweep,#181818,0.075,274625,0,0,274625,0,0,207200,0,156457,-4.7574096529807095,-15.499544861547351,-8.610625264404703e-05,0
sweep,#181818,0.1,274625,0,0,274625,0,0,207200,0,156457,-4.62883162343123,-15.080638243667693,-8.377925157931898e-05,0
sweep,#181818,0.125,274625,0,0,274625,0,0,207107,0,156457,-4.500253562931994,-14.661731625788036,-8.145223968458737e-05,0
sweep,#181818,0.15,274625,0,0,274625,0,0,200819,0,156457,-4.371675471255593,-14.242825007908376,-7.912521696007424e-05,0
sweep,#181818,0.175,274625,0,0,274625,0,0,183750,0,156457,-4.243097348172149,-13.82391839002872,-7.679818340555755e-05,0
sweep,#181818,0.2,274625,0,0,274625,0,0,167325,0,156457,-4.1145191934492855,-13.40501177214906,-7.44711390210373e-05,0
sweep,#181818,0.225,274625,0,0,274625,0,0,153361,0,156126,-3.985941006852087,-12.986105154269403,-7.214408380651349e-05,0
sweep,#181818,0.25,274625,0,0,274625,0,0,141251,0,152967,-3.857362788143062,-12.567198536389746,-6.981701776154203e-05,0
sweep,#181818,0.275,274625,0,0,274625,0,0,130597,0,146086,-3.7287845370821078,-12.148291918510086,-6.748994088634497e-05,0
sweep,#181818,0.3,274625,0,0,274625,0,0,121064,0,135618,-3.60020625342647,-11.72938530063043,-6.51628531809223e-05,0
sweep,#181818,0.325,274625,0,0,274625,0,0,112361,0,125592,-3.4716279369307026,-11.310478682750771,-6.283575464505198e-05,0
sweep,#181818,0.35,274625,0,0,274625,0,0,104502,0,116582,-3.3430495873466315,-10.891572064871113,-6.050864527873401e-05,0
sweep,#181818,0.375,274625,0,0,274625,0,0,97158,0,108363,-3.2144712044233104,-10.472665446991453,-5.8181525081746344e-05,0
sweep,#181818,0.4,274625,0,0,274625,0,0,90370,0,100750,-3.0858927879069795,-10.053758829111796,-5.5854394054088985e-05,0
sweep,#181818,0.425,274625,0,0,274625,0,0,83900,0,93820,-2.9573143375410256,-9.634852211232138,-5.352725219576193e-05,0
sweep,#181818,0.45,274625,0,0,274625,0,0,77686,0,87305,-2.8287358530659366,-9.215945593352481,-5.120009950654314e-05,0
sweep,#181818,0.475,274625,0,0,274625,0,0,71701,0,81275,-2.7001573342192593,-8.797038975472821,-4.887293598665465e-05,0
sweep,#181818,0.5,274625,0,0,274625,0,0,65927,0,75640,-2.5715787807355537,-8.378132357593161,-4.654576163565238e-05,0
sweep,#181818,0.525,274625,0,0,274625,0,0,60374,0,70321,-2.443000192346348,-7.959225739713503,-4.4218576453758374e-05,0
sweep,#181818,0.55,274625,0,0,274625,0,0,55088,0,65272,-2.3144215687800904,-7.540319121833845,-4.1891380440528536e-05,0
sweep,#181818,0.575,274625,0,0,274625,0,0,50010,0,60495,-2.185842909762107,-7.12141250395419,-3.9564173596184915e-05,0
sweep,#181818,0.6,274625,0,0,274625,0,0,45263,0,55929,-2.0572642150145457,-6.70250588607453,-3.723695592072751e-05,0
sweep,#181818,0.625,274625,0,0,274625,0,0,40854,0,51574,-1.928685484256333,-6.283599268194873,-3.490972741393428e-05,0
sweep,#181818,0.65,274625,0,0,274625,0,0,36815,0,47466,-1.800106717203122,-5.864692650315215,-3.258248807558317e-05,0
sweep,#181818,0.675,274625,0,0,274625,0,0,32968,0,43502,-1.6715279135672405,-5.445786032435555,-3.0255237905896237e-05,0
sweep,#181818,0.7,274625,0,0,274625,0,0,29462,0,39627,-1.5429490730576405,-5.026879414555898,-2.792797690465143e-05,0
sweep,#181818,0.725,274625,0,0,274625,0,0,26144,0,35851,-1.4143701953798424,-4.607972796676238,-2.5600705071626706e-05,0
sweep,#181818,0.75,274625,0,0,274625,0,0,23064,0,32265,-1.2857912802358835,-4.18906617879658,-2.327342240704411e-05,0
sweep,#181818,0.775,274625,0,0,274625,0,0,20127,0,28670,-1.1572123273242605,-3.7701595609169214,-2.094612891045955e-05,0
sweep,#181818,0.8,274625,0,0,274625,0,0,17364,0,25187,-1.0286333363398747,-3.351252943037263,-1.8618824582317117e-05,0
sweep,#181818,0.825,274625,0,0,274625,0,0,14760,0,21757,-0.9000543069739746,-2.9323463251576047,-1.6291509422172723e-05,0
sweep,#181818,0.85,274625,0,0,274625,0,0,12341,0,18420,-0.771475238914093,-2.5134397072779464,-1.3964183429804322e-05,0
sweep,#181818,0.875,274625,0,0,274625,0,0,9993,0,15184,-0.642896131843993,-2.09453308939829,-1.163684660543396e-05,0
sweep,#181818,0.9,274625,0,0,274625,0,0,7801,0,11978,-0.5143169854436029,-1.6756264715186333,-9.309498949061634e-06,0
sweep,#181818,0.925,274625,0,0,274625,0,0,5698,0,8879,-0.3857377993889553,-1.2567198536389732,-6.9821404604653026e-06,0
sweep,#181818,0.95,274625,0,0,274625,0,0,3675,0,5858,-0.257158573352123,-0.8378132357593202,-4.654771139200875e-06,0
sweep,#181818,0.975,274625,0,0,274625,0,0,1827,0,2876,-0.1285793070011524,-0.41890661787965655,-2.3273909859344855e-06,0
sweep,#181818,1.0,274625,0,274625,0,0,0,0,0,0,0.0,0.0,0.0,0
sweep,#181818,1.025,274625,274086,8,531,24578,1732,0,2768,1,0.12218627469048471,-0.0033366663977996147,0.4040347961593902,0
sweep,#181818,1.05,274625,274089,8,528,36297,3330,0,5361,2,0.2410927245463889,-0.0066514235838122104,0.7789454080480525,0
sweep,#181818,1.075,274625,274092,8,525,36297,4883,0,7873,4,0.35706333754895536,-0.009944486642223804,1.1684181120720751,0
sweep,#181818,1.1,274625,274094,8,523,47644,6355,0,10248,5,0.4671796937215961,-0.01274280018097751,1.500873881952721,0
sweep,#181818,1.125,274625,274098,8,519,58625,7780,0,12454,8,0.5751807351801024,-0.015542080732904306,1.8063510367613294,0
sweep,#181818,1.15,274625,274100,8,517,58625,9089,0,14637,9,0.6793872474953655,-0.018650496879485168,2.167621244113599,0
sweep,#181818,1.175,274625,274077,8,540,79513,10346,0,16727,9,0.7801970318737058,-0.021346457464579638,2.433382061414763,0
sweep,#181818,1.2,274625,274059,8,558,79513,11582,0,18681,10,0.8788911838233706,-0.024323620172911786,2.781008070188294,0
sweep,#181818,1.225,274625,274044,8,573,89432,12781,0,20570,11,0.9733176501444242,-0.025298088670691277,3.0085555573753684,0
sweep,#181818,1.25,274625,274035,8,582,89432,13878,0,22441,13,1.0666639574792682,-0.02803304775829507,3.342839508194851,0
sweep,#181818,1.275,274625,274032,8,585,99009,14932,0,24169,13,1.155514760728228,-0.030753269050395993,3.533663001028261,0
sweep,#181818,1.3,274625,274017,8,600,99009,15968,0,25834,14,1.2437185492946385,-0.03345887135259473,3.8549050920308314,0
sweep,#181818,1.325,274625,274019,8,598,108250,16984,0,27470,13,1.32777527219654,-0.03614997219694671,4.010480081337366,0
sweep,#181818,1.35,274625,274016,8,601,108250,17897,0,29054,14,1.4110371094264262,-0.03687669215009404,4.318978549132549,0
sweep,#181818,1.375,274625,274016,8,601,125748,18793,0,30506,14,1.4910738246027655,-0.038288542825870575,4.440766501855025,0
sweep,#181818,1.4,274625,274004,8,613,125748,19683,0,32001,15,1.5696288527295734,-0.04074201239588349,4.736817601978691,0
sweep,#181818,1.425,274625,273997,8,620,134017,20601,0,33342,15,1.646358625613426,-0.043183604220166094,4.914220710239581,0
sweep,#181818,1.45,274625,273982,8,635,134017,21399,0,34753,15,1.720359212918593,-0.04561340434431482,5.11016376312222,0
sweep,#181818,1.475,274625,273976,8,641,134017,22151,0,35986,15,1.794359979663968,-0.04803149798481088,5.394061749962347,0
sweep,#181818,1.5,274625,273972,8,645,141974,22883,0,37271,16,1.864089868561268,-0.04838781660584979,5.4407421234118445,0
